,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
1327,Алла Арутюнян,realtor,https://www.cian.ru/rent/flat/294262130/,Москва,rent,flat,5,53,4,150.0,1666,250000,0,Раменки,Мосфильмовская ,8,Ломоносовский проспект
1328,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294892921/,Москва,rent,flat,18,31,4,155.0,1612,250000,0,Очаково-Матвеевское,Нежинская ,1к1,Давыдково
1329,Екатерина Абдулмянова,realtor,https://www.cian.ru/rent/flat/294965109/,Москва,rent,flat,4,6,2,70.0,3571,250000,0,Беговой, 3-я Ямского Поля,9,Белорусская
1330,Webster,real_estate_agent,https://www.cian.ru/rent/flat/289854890/,Москва,rent,flat,6,7,4,125.0,2000,250000,0,Хамовники, Остоженка,5,Кропоткинская
1331,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/161886789/,Москва,rent,flat,6,7,4,120.0,2083,250000,0,Хамовники, Остоженка,5,Кропоткинская
1332,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/284454979/,Москва,rent,flat,5,14,3,130.0,1923,250000,0,Хорошевский,Чапаевский переулок,3,Сокол
1333,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/272683796/,Москва,rent,flat,2,5,4,160.0,1562,250000,0,Красносельский,Мясницкая ,15,Тургеневская
1334,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/290519407/,Москва,rent,flat,44,85,2,93.0,2688,250000,0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр
1335,РЕЛАЙФ,real_estate_agent,https://www.cian.ru/rent/flat/294821629/,Москва,rent,flat,3,8,3,143.0,1748,250000,0,Тверской,Весковский переулок,3,Новослободская
1336,Москва-Сити Онлайн,real_estate_agent,https://www.cian.ru/rent/flat/295039701/,Москва,rent,flat,30,78,1,75.0,3466,260000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1337,CITYONLY,real_estate_agent,https://www.cian.ru/rent/flat/293949839/,Москва,rent,flat,13,85,3,110.0,2363,260000,0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр
1338,ID 54124637,realtor,https://www.cian.ru/rent/flat/284883355/,Москва,rent,flat,8,19,4,154.0,1720,265000,0,Раменки,Ломоносовский проспект,25к5,Университет
1339,Москва-Сити Онлайн,real_estate_agent,https://www.cian.ru/rent/flat/295039867/,Москва,rent,flat,38,78,1,75.0,3600,270000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1340,SKOLKOVO НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/rent/flat/294259744/,Москва,rent,flat,24,79,2,72.0,3750,270000,0,Пресненский,1-й Красногвардейский проезд,22с1,Деловой центр
1341,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294902896/,Москва,rent,flat,3,7,4,146.0,1849,270000,0,Мещанский,Троицкая ,5,Цветной бульвар
1342,NF Group - ex-Knight Frank Russia,real_estate_agent,https://www.cian.ru/rent/flat/294764512/,Москва,rent,flat,16,18,3,133.0,2030,270000,0,Раменки,Ломоносовский проспект,25к1,Университет
1343,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/294732449/,Москва,rent,flat,4,7,3,135.0,2000,270000,0,Пресненский,Никитский бульвар,12,Арбатская
1344,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/290505612/,Москва,rent,flat,55,63,2,85.0,3176,270000,0,Пресненский,1-й Красногвардейский проезд,22с1,Тестовская
1345,ID 15647006,realtor,https://www.cian.ru/rent/flat/294943923/,Москва,rent,flat,2,16,3,93.4,2890,270000,0,Раменки,Воробьевское шоссе,4,Поклонная
1346,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/283745244/,Москва,rent,flat,11,21,3,98.0,2785,273000,0,Беговой,Ленинградский проспект,29к2,Белорусская
1347,NF Group - ex-Knight Frank Russia,real_estate_agent,https://www.cian.ru/rent/flat/293077131/,Москва,rent,flat,4,10,3,138.0,2028,280000,0,Замоскворечье,Большая Татарская ,7к2,Третьяковская
1348,Life Style,real_estate_agent,https://www.cian.ru/rent/flat/288107015/,Москва,rent,flat,6,8,3,137.3,2039,280000,0,Замоскворечье,Озерковская набережная,52А,Павелецкая
1349,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/280709020/,Москва,rent,flat,23,47,3,151.0,1854,280000,0,Раменки,Мосфильмовская ,8,Ломоносовский проспект
1350,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/287087851/,Москва,rent,flat,55,78,2,85.0,3294,280000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1351,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/287186568/,Москва,rent,flat,61,75,2,86.0,3372,290000,0,Пресненский,1-й Красногвардейский проезд,22с1,Тестовская
1352,Ашихмин и партнёры,real_estate_agent,https://www.cian.ru/rent/flat/293996854/,Москва,rent,flat,10,17,2,143.7,2018,290000,0,Арбат,Малый Новопесковский переулок,8,Смоленская
1353,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/292458615/,Москва,rent,flat,1,5,1,50.5,5920,299000,0,Пресненский,Газетный переулок,13с2,Охотный ряд
1354,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/294163194/,Москва,rent,flat,5,14,3,80.0,3750,300000,0,Дорогомилово,набережная Тараса Шевченко,1,Киевская
1355,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294908526/,Москва,rent,flat,3,5,4,103.0,2912,300000,0,Мещанский,переулок Пушкарев,11,Сухаревская
1356,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/289862597/,Москва,rent,flat,9,9,4,190.0,1578,300000,0,Тверской,Самотечная ,5,Цветной бульвар
1357,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/276205355/,Москва,rent,flat,4,8,4,171.0,1754,300000,0,Покровское-Стрешнево,Береговая ,4К3,Войковская
1358,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/291157907/,Москва,rent,flat,4,13,4,125.0,2560,320000,0,Арбат,Малый Каковинский переулок,8,Смоленская
1359,Delight  Realty,real_estate_agent,https://www.cian.ru/rent/flat/295043827/,Москва,rent,flat,5,12,3,120.0,2666,320000,0,Пресненский,Большая Садовая ,5к2,Маяковская
1360,Landmark real estate,real_estate_agent,https://www.cian.ru/rent/flat/294078315/,Москва,rent,flat,4,13,4,175.0,1828,320000,0,Арбат,Малый Каковинский переулок,8,Смоленская
1361,Moscow Estate,real_estate_agent,https://www.cian.ru/rent/flat/294286294/,Москва,rent,flat,4,18,2,70.0,4571,320000,0,Пресненский,Средний Тишинский переулок,вл5-7,Белорусская
1362,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/163640845/,Москва,rent,flat,5,23,3,180.0,1777,320000,0,Покровское-Стрешнево,Иваньковское шоссе,5,Щукинская
1363,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/293723918/,Москва,rent,flat,47,78,2,95.0,3368,320000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1364,Виктор Косогоров,realtor,https://www.cian.ru/rent/flat/293863217/,Москва,rent,flat,3,16,3,145.0,2275,330000,0,Даниловский, Серпуховский Вал,21к2,Шаболовская
1365,Дарья Румянцева,realtor,https://www.cian.ru/rent/flat/294393868/,Москва,rent,flat,10,12,2,85.0,3882,330000,0,Аэропорт,Ленинградский проспект,36с30,Петровский Парк
1366,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/292497658/,Москва,rent,flat,2,5,2,50.5,6910,349000,0,Пресненский,Газетный переулок,13с2,Охотный ряд
1367,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/294968273/,Москва,rent,flat,1,5,2,60.0,5816,349000,0,Пресненский,Газетный переулок,13с2,Охотный ряд
1368,Chase R.E.S.,real_estate_agent,https://www.cian.ru/rent/flat/273825375/,Москва,rent,flat,3,4,4,160.0,2187,350000,0,Арбат, Арбат,32,Смоленская
1369,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/293932732/,Москва,rent,flat,3,8,3,165.0,2121,350000,0,Хамовники,1-й Зачатьевский переулок,5,Парк Культуры
1370,Moscow Estate,real_estate_agent,https://www.cian.ru/rent/flat/287958587/,Москва,rent,flat,3,4,4,180.0,1944,350000,0,Арбат, Арбат,32,Смоленская
1371,Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/rent/flat/287253372/,Москва,rent,flat,9,11,4,130.0,2692,350000,0,Арбат,Новинский бульвар,18С1,Смоленская
1372,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/156139393/,Москва,rent,flat,4,6,4,180.0,1944,350000,0,Хамовники, Остоженка,3/14,Кропоткинская
1373,NF Group - ex-Knight Frank Russia,real_estate_agent,https://www.cian.ru/rent/flat/294220109/,Москва,rent,flat,6,6,4,165.0,2121,350000,0,Хамовники, Знаменка,15,Арбатская
1374,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/290582845/,Москва,rent,flat,37,75,2,105.0,3333,350000,0,Пресненский,1-й Красногвардейский проезд,22с1,Тестовская
1375,Moscow Estate,real_estate_agent,https://www.cian.ru/rent/flat/288309859/,Москва,rent,flat,9,9,3,105.0,3428,360000,0,Тверской,Большая Грузинская ,69,Белорусская
1376,Moscow Estate,real_estate_agent,https://www.cian.ru/rent/flat/208774966/,Москва,rent,flat,7,8,4,250.0,1480,370000,0,Якиманка,2-й Казачий переулок,4С1,Полянка
1377,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/293241007/,Москва,rent,flat,5,8,3,165.0,2303,380000,0,Мещанский,Малый Сухаревский переулок,7,Цветной бульвар
1378,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/283841680/,Москва,rent,flat,4,6,4,166.0,2289,380000,0,Хамовники,Староконюшенный переулок,15,Кропоткинская
1379,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/292512079/,Москва,rent,flat,68,79,3,133.2,2852,380000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1380,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/289232537/,Москва,rent,flat,5,11,4,185.0,2108,390000,0,Тверской,Страстной бульвар,10к1,Чеховская
1381,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/292199667/,Москва,rent,flat,27,65,3,96.0,4062,390000,0,Пресненский,1-й Красногвардейский проезд,21с1,Международная
1382,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/290498881/,Москва,rent,flat,35,75,3,190.0,2052,390000,0,Пресненский,набережная Пресненская,8с1,Международная
1383,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/284353886/,Москва,rent,flat,43,75,2,96.0,4156,399000,0,Пресненский,1-й Красногвардейский проезд,22с1,Тестовская
1384,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294869403/,Москва,rent,flat,2,6,4,150.0,2666,400000,0,Красносельский, Сретенка,26/1,Сухаревская
1385,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/291360923/,Москва,rent,flat,51,75,2,120.4,3322,400000,0,Пресненский,1-й Красногвардейский проезд,15,Выставочная
1386,Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/rent/flat/290709801/,Москва,rent,flat,5,11,4,185.0,2162,400000,0,Тверской,Страстной бульвар,10к1,Пушкинская
1387,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291945689/,Москва,rent,flat,41,79,3,124.0,3225,400000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1388,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291950310/,Москва,rent,flat,68,79,3,126.3,3167,400000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
